name;timestamp;arousal;valence;liking
'Devel_HU_14';0.000000;0.010735;-0.007152;0.000000
'Devel_HU_14';0.100000;0.010735;-0.007152;0.000000
'Devel_HU_14';0.200000;0.010735;-0.007152;0.000000
'Devel_HU_14';0.300000;0.010735;-0.007152;0.000000
'Devel_HU_14';0.400000;0.010735;-0.007152;0.000000
'Devel_HU_14';0.500000;0.010735;-0.007152;0.000000
'Devel_HU_14';0.600000;0.010735;-0.007152;0.000000
'Devel_HU_14';0.700000;0.000000;-0.007152;0.000000
'Devel_HU_14';0.800000;0.000000;-0.007152;0.000000
'Devel_HU_14';0.900000;0.000000;-0.007152;0.000000
'Devel_HU_14';1.000000;0.000000;-0.007152;0.000147
'Devel_HU_14';1.100000;0.000000;-0.002611;0.000000
'Devel_HU_14';1.200000;0.000000;0.000000;0.000000
'Devel_HU_14';1.300000;0.000000;0.000000;0.000000
'Devel_HU_14';1.400000;0.000000;0.000000;0.000000
'Devel_HU_14';1.500000;0.000000;0.000000;0.000000
'Devel_HU_14';1.600000;0.000000;0.000000;0.000000
'Devel_HU_14';1.700000;0.000000;0.000000;0.000000
'Devel_HU_14';1.800000;0.000000;0.000000;-0.008061
'Devel_HU_14';1.900000;0.000000;0.000000;-0.008061
'Devel_HU_14';2.000000;0.000000;0.000000;-0.013811
'Devel_HU_14';2.100000;0.000000;0.000000;-0.013889
'Devel_HU_14';2.200000;0.000000;0.000000;-0.014131
'Devel_HU_14';2.300000;0.000000;0.001101;-0.017875
'Devel_HU_14';2.400000;0.000000;0.004289;-0.022081
'Devel_HU_14';2.500000;0.000000;0.006829;-0.022081
'Devel_HU_14';2.600000;0.000000;0.007111;-0.019477
'Devel_HU_14';2.700000;0.000000;0.007071;-0.013669
'Devel_HU_14';2.800000;0.000000;0.007071;0.000000
'Devel_HU_14';2.900000;0.000000;0.006414;0.000000
'Devel_HU_14';3.000000;0.000000;0.006369;0.000000
'Devel_HU_14';3.100000;0.000000;0.006369;0.000000
'Devel_HU_14';3.200000;0.000000;0.006369;0.000000
'Devel_HU_14';3.300000;0.000000;0.006596;0.000000
'Devel_HU_14';3.400000;0.000000;0.006706;0.000000
'Devel_HU_14';3.500000;0.000000;0.006596;0.000000
'Devel_HU_14';3.600000;0.000000;0.006369;0.000000
'Devel_HU_14';3.700000;0.000000;0.006369;0.000000
'Devel_HU_14';3.800000;0.000000;0.006369;0.000000
'Devel_HU_14';3.900000;0.000000;0.007003;0.000000
'Devel_HU_14';4.000000;0.000000;0.007032;0.000000
'Devel_HU_14';4.100000;0.000000;0.007032;0.000000
'Devel_HU_14';4.200000;0.000000;0.006553;0.000000
'Devel_HU_14';4.300000;0.000000;0.006369;0.000000
'Devel_HU_14';4.400000;0.000000;0.006369;0.000000
'Devel_HU_14';4.500000;0.000000;0.006369;0.000000
'Devel_HU_14';4.600000;0.000000;0.006369;0.000000
'Devel_HU_14';4.700000;0.000000;0.006369;0.000000
'Devel_HU_14';4.800000;-0.010404;0.006369;0.000000
'Devel_HU_14';4.900000;-0.017642;0.006369;0.000000
'Devel_HU_14';5.000000;-0.028499;0.006369;0.000000
'Devel_HU_14';5.100000;-0.028499;0.006369;0.000000
'Devel_HU_14';5.200000;-0.028499;0.006369;0.000000
'Devel_HU_14';5.300000;-0.028499;0.006369;0.000000
'Devel_HU_14';5.400000;-0.028499;0.006369;0.000000
'Devel_HU_14';5.500000;-0.028499;0.006369;0.000000
'Devel_HU_14';5.600000;-0.032240;0.009488;-0.000065
'Devel_HU_14';5.700000;-0.041186;0.009488;-0.013669
'Devel_HU_14';5.800000;-0.041186;0.009488;-0.013669
'Devel_HU_14';5.900000;-0.041186;0.015718;-0.013669
'Devel_HU_14';6.000000;-0.041186;0.018509;-0.013669
'Devel_HU_14';6.100000;-0.041186;0.023915;-0.013669
'Devel_HU_14';6.200000;-0.041186;0.026044;-0.013669
'Devel_HU_14';6.300000;-0.041186;0.027944;-0.013669
'Devel_HU_14';6.400000;-0.044659;0.027944;-0.013669
'Devel_HU_14';6.500000;-0.048424;0.027944;-0.013669
'Devel_HU_14';6.600000;-0.053831;0.027944;-0.013669
'Devel_HU_14';6.700000;-0.053831;0.027944;-0.013669
'Devel_HU_14';6.800000;-0.052817;0.031063;-0.013669
'Devel_HU_14';6.900000;0.012367;0.044793;-0.013669
'Devel_HU_14';7.000000;0.052571;0.057838;-0.013669
'Devel_HU_14';7.100000;0.064578;0.079113;-0.000555
'Devel_HU_14';7.200000;0.062336;0.114106;0.011944
'Devel_HU_14';7.300000;0.079169;0.150632;0.024223
'Devel_HU_14';7.400000;0.081705;0.163714;0.049661
'Devel_HU_14';7.500000;0.094917;0.185305;0.071435
'Devel_HU_14';7.600000;0.113559;0.199955;0.079084
'Devel_HU_14';7.700000;0.126879;0.212346;0.085032
'Devel_HU_14';7.800000;0.161277;0.223351;0.088861
'Devel_HU_14';7.900000;0.182222;0.225430;0.091891
'Devel_HU_14';8.000000;0.185661;0.228549;0.091891
'Devel_HU_14';8.100000;0.196654;0.233122;0.091891
'Devel_HU_14';8.200000;0.206776;0.239014;0.091891
'Devel_HU_14';8.300000;0.208049;0.256240;0.091891
'Devel_HU_14';8.400000;0.203374;0.261955;0.085335
'Devel_HU_14';8.500000;0.199367;0.268051;0.083318
'Devel_HU_14';8.600000;0.196293;0.269149;0.080853
'Devel_HU_14';8.700000;0.195263;0.269569;0.080853
'Devel_HU_14';8.800000;0.201556;0.269569;0.080853
'Devel_HU_14';8.900000;0.207376;0.269569;0.080853
'Devel_HU_14';9.000000;0.209565;0.269498;0.080853
'Devel_HU_14';9.100000;0.209565;0.269611;0.083192
'Devel_HU_14';9.200000;0.209565;0.271428;0.083192
'Devel_HU_14';9.300000;0.209565;0.271428;0.082517
'Devel_HU_14';9.400000;0.205659;0.271470;0.082032
'Devel_HU_14';9.500000;0.205564;0.261668;0.081056
'Devel_HU_14';9.600000;0.205564;0.264773;0.081056
'Devel_HU_14';9.700000;0.205564;0.260997;0.078854
'Devel_HU_14';9.800000;0.205564;0.251656;0.070805
'Devel_HU_14';9.900000;0.205564;0.232852;0.060322
'Devel_HU_14';10.000000;0.203913;0.204581;0.038478
'Devel_HU_14';10.100000;0.199934;0.183401;0.007832
'Devel_HU_14';10.200000;0.195263;0.178796;-0.003274
'Devel_HU_14';10.300000;0.192257;0.178224;-0.012496
'Devel_HU_14';10.400000;0.187436;0.178454;-0.013669
'Devel_HU_14';10.500000;0.174883;0.178454;-0.013669
'Devel_HU_14';10.600000;0.166658;0.178224;-0.013669
'Devel_HU_14';10.700000;0.161530;0.181589;-0.013669
'Devel_HU_14';10.800000;0.150391;0.181679;-0.013669
'Devel_HU_14';10.900000;0.149419;0.183117;-0.013669
'Devel_HU_14';11.000000;0.138176;0.183557;-0.013669
'Devel_HU_14';11.100000;0.124668;0.183557;-0.013669
'Devel_HU_14';11.200000;0.099772;0.183557;-0.013669
'Devel_HU_14';11.300000;0.099772;0.183557;-0.013669
'Devel_HU_14';11.400000;0.104610;0.179528;-0.013669
'Devel_HU_14';11.500000;0.099800;0.179528;-0.013669
'Devel_HU_14';11.600000;0.093408;0.177347;-0.013669
'Devel_HU_14';11.700000;0.093408;0.174329;-0.013669
'Devel_HU_14';11.800000;0.093408;0.166939;-0.013669
'Devel_HU_14';11.900000;0.092939;0.158378;-0.013669
'Devel_HU_14';12.000000;0.086170;0.148886;-0.013669
'Devel_HU_14';12.100000;0.076094;0.148886;-0.013669
'Devel_HU_14';12.200000;0.075401;0.145917;-0.013669
'Devel_HU_14';12.300000;0.073157;0.141738;-0.013669
'Devel_HU_14';12.400000;0.073157;0.141738;-0.013669
'Devel_HU_14';12.500000;0.073157;0.141738;-0.013669
'Devel_HU_14';12.600000;0.073157;0.141738;-0.013669
'Devel_HU_14';12.700000;0.073157;0.141738;-0.013669
'Devel_HU_14';12.800000;0.078902;0.141738;-0.013669
'Devel_HU_14';12.900000;0.087041;0.141738;-0.013669
'Devel_HU_14';13.000000;0.092698;0.159906;-0.013669
'Devel_HU_14';13.100000;0.093997;0.155122;-0.013669
'Devel_HU_14';13.200000;0.094002;0.167256;-0.013669
'Devel_HU_14';13.300000;0.094002;0.175362;-0.013669
'Devel_HU_14';13.400000;0.094001;0.173463;-0.013669
'Devel_HU_14';13.500000;0.094001;0.173463;-0.013669
'Devel_HU_14';13.600000;0.097998;0.173308;-0.013669
'Devel_HU_14';13.700000;0.097998;0.170343;-0.013669
'Devel_HU_14';13.800000;0.100398;0.170434;-0.013669
'Devel_HU_14';13.900000;0.100398;0.179676;-0.013669
'Devel_HU_14';14.000000;0.100398;0.193231;-0.013669
