name;timestamp;arousal;valence;liking
'Devel_HU_04';0.000000;0.000000;0.010294;0.000000
'Devel_HU_04';0.100000;0.000000;0.011300;0.000000
'Devel_HU_04';0.200000;0.000000;0.011301;0.000000
'Devel_HU_04';0.300000;0.000000;0.011301;0.000000
'Devel_HU_04';0.400000;0.000000;0.011301;0.000000
'Devel_HU_04';0.500000;0.000000;0.011301;0.000000
'Devel_HU_04';0.600000;0.000000;0.010286;0.000000
'Devel_HU_04';0.700000;0.000000;0.008505;0.000000
'Devel_HU_04';0.800000;0.000000;0.006641;0.000000
'Devel_HU_04';0.900000;0.000000;0.000000;0.000000
'Devel_HU_04';1.000000;0.000000;0.000000;0.000000
'Devel_HU_04';1.100000;0.000000;0.000000;0.000000
'Devel_HU_04';1.200000;-0.021045;0.000000;0.000000
'Devel_HU_04';1.300000;-0.021045;0.000000;0.000000
'Devel_HU_04';1.400000;0.000000;0.000000;0.000000
'Devel_HU_04';1.500000;0.000000;0.000000;0.000000
'Devel_HU_04';1.600000;0.000000;0.000000;0.000000
'Devel_HU_04';1.700000;0.000000;0.000000;0.000000
'Devel_HU_04';1.800000;0.000000;0.000141;0.000000
'Devel_HU_04';1.900000;0.000000;0.000773;0.000000
'Devel_HU_04';2.000000;0.000000;0.000773;0.000000
'Devel_HU_04';2.100000;0.000000;0.000773;0.000000
'Devel_HU_04';2.200000;0.000000;0.000773;0.000000
'Devel_HU_04';2.300000;0.000000;0.000773;0.000000
'Devel_HU_04';2.400000;0.000000;0.000773;0.000000
'Devel_HU_04';2.500000;-0.035241;0.000773;0.000000
'Devel_HU_04';2.600000;-0.047363;0.000773;0.000000
'Devel_HU_04';2.700000;-0.047363;0.000773;0.000000
'Devel_HU_04';2.800000;-0.024200;0.000773;-0.000744
'Devel_HU_04';2.900000;0.000000;0.000773;-0.000744
'Devel_HU_04';3.000000;0.000000;0.000773;-0.000744
'Devel_HU_04';3.100000;0.000000;0.000773;-0.000744
'Devel_HU_04';3.200000;0.000000;0.000773;-0.000744
'Devel_HU_04';3.300000;0.000000;0.000773;-0.000744
'Devel_HU_04';3.400000;0.000000;0.000773;-0.000744
'Devel_HU_04';3.500000;0.000000;0.000773;-0.000744
'Devel_HU_04';3.600000;0.000000;0.000773;-0.000744
'Devel_HU_04';3.700000;0.000000;0.000773;-0.000744
'Devel_HU_04';3.800000;0.000000;0.000773;-0.000744
'Devel_HU_04';3.900000;0.000000;0.000773;0.000000
'Devel_HU_04';4.000000;0.000000;0.000773;0.000000
'Devel_HU_04';4.100000;0.000000;0.000773;0.000000
'Devel_HU_04';4.200000;0.000000;0.000773;0.000000
'Devel_HU_04';4.300000;0.000000;0.000773;0.000000
'Devel_HU_04';4.400000;0.000000;0.000773;0.000000
'Devel_HU_04';4.500000;0.000000;0.000773;0.000000
'Devel_HU_04';4.600000;0.000000;0.000773;0.000000
'Devel_HU_04';4.700000;0.000000;0.000773;0.000000
'Devel_HU_04';4.800000;0.000000;0.000773;0.000000
'Devel_HU_04';4.900000;0.000000;0.000773;0.000000
'Devel_HU_04';5.000000;0.000000;0.000773;0.000000
'Devel_HU_04';5.100000;0.000000;0.000773;0.018615
'Devel_HU_04';5.200000;0.013907;0.000773;0.037555
'Devel_HU_04';5.300000;0.014508;0.003723;0.037555
'Devel_HU_04';5.400000;0.017086;0.011425;0.037555
'Devel_HU_04';5.500000;0.052526;0.037211;0.037555
'Devel_HU_04';5.600000;0.102403;0.044260;0.037555
'Devel_HU_04';5.700000;0.127129;0.044265;0.037555
'Devel_HU_04';5.800000;0.150407;0.048987;0.037555
'Devel_HU_04';5.900000;0.161345;0.050370;0.037555
'Devel_HU_04';6.000000;0.151902;0.051735;0.037555
'Devel_HU_04';6.100000;0.145349;0.052583;0.037555
'Devel_HU_04';6.200000;0.144903;0.055169;0.037555
'Devel_HU_04';6.300000;0.144006;0.055169;0.049902
'Devel_HU_04';6.400000;0.139879;0.055169;0.049902
'Devel_HU_04';6.500000;0.137502;0.055169;0.049902
'Devel_HU_04';6.600000;0.134758;0.055169;0.049902
'Devel_HU_04';6.700000;0.136310;0.055169;0.049902
'Devel_HU_04';6.800000;0.136464;0.055169;0.049902
'Devel_HU_04';6.900000;0.125194;0.055169;0.049902
'Devel_HU_04';7.000000;0.117238;0.055169;0.049902
'Devel_HU_04';7.100000;0.110230;0.055169;0.049902
'Devel_HU_04';7.200000;0.109973;0.055169;0.049902
'Devel_HU_04';7.300000;0.125394;0.055169;0.049902
'Devel_HU_04';7.400000;0.125154;0.057060;0.049902
'Devel_HU_04';7.500000;0.118928;0.069653;0.049902
'Devel_HU_04';7.600000;0.124921;0.070215;0.049902
'Devel_HU_04';7.700000;0.130810;0.089215;0.049902
'Devel_HU_04';7.800000;0.138284;0.118039;0.049902
'Devel_HU_04';7.900000;0.142545;0.119961;0.049902
'Devel_HU_04';8.000000;0.137859;0.119961;0.078615
'Devel_HU_04';8.100000;0.132250;0.119961;0.082312
'Devel_HU_04';8.200000;0.132925;0.122030;0.082670
'Devel_HU_04';8.300000;0.133990;0.122030;0.090543
'Devel_HU_04';8.400000;0.134868;0.122030;0.122954
'Devel_HU_04';8.500000;0.138202;0.122030;0.122954
'Devel_HU_04';8.600000;0.138202;0.122030;0.122954
'Devel_HU_04';8.700000;0.138202;0.122030;0.122954
'Devel_HU_04';8.800000;0.138202;0.122030;0.122954
'Devel_HU_04';8.900000;0.140595;0.122052;0.122954
'Devel_HU_04';9.000000;0.140595;0.143690;0.102890
'Devel_HU_04';9.100000;0.138182;0.156975;0.102890
'Devel_HU_04';9.200000;0.129389;0.156975;0.102890
'Devel_HU_04';9.300000;0.127763;0.156975;0.102890
'Devel_HU_04';9.400000;0.119457;0.156975;0.083680
'Devel_HU_04';9.500000;0.126106;0.157891;0.073052
'Devel_HU_04';9.600000;0.123361;0.158527;0.069965
'Devel_HU_04';9.700000;0.122803;0.161954;0.069965
'Devel_HU_04';9.800000;0.120884;0.162018;0.069965
'Devel_HU_04';9.900000;0.118488;0.162018;0.069965
'Devel_HU_04';10.000000;0.120741;0.162018;0.069965
'Devel_HU_04';10.100000;0.131040;0.162018;0.069965
'Devel_HU_04';10.200000;0.139831;0.162018;0.069965
'Devel_HU_04';10.300000;0.139831;0.162018;0.069965
'Devel_HU_04';10.400000;0.140250;0.156975;0.069965
