name;timestamp;arousal;valence;liking
'Devel_HU_11';0.000000;-0.013421;0.000000;-0.002010
'Devel_HU_11';0.100000;-0.013421;0.000000;-0.002010
'Devel_HU_11';0.200000;-0.013421;0.000000;-0.002010
'Devel_HU_11';0.300000;-0.013421;0.000000;-0.002010
'Devel_HU_11';0.400000;-0.013421;0.000000;-0.002010
'Devel_HU_11';0.500000;-0.013421;0.000000;-0.002010
'Devel_HU_11';0.600000;0.000000;0.000000;-0.002010
'Devel_HU_11';0.700000;0.000000;0.000000;-0.012739
'Devel_HU_11';0.800000;0.000000;0.000000;-0.013566
'Devel_HU_11';0.900000;0.000000;0.000000;-0.013566
'Devel_HU_11';1.000000;0.000000;0.000000;-0.013566
'Devel_HU_11';1.100000;0.000000;0.000000;-0.013566
'Devel_HU_11';1.200000;0.000000;0.000000;-0.013566
'Devel_HU_11';1.300000;-0.001432;0.000000;-0.013566
'Devel_HU_11';1.400000;-0.008506;0.000000;-0.013566
'Devel_HU_11';1.500000;-0.008506;0.000000;-0.013566
'Devel_HU_11';1.600000;-0.008506;0.000000;-0.013566
'Devel_HU_11';1.700000;-0.008506;0.000000;-0.013566
'Devel_HU_11';1.800000;-0.008506;0.000000;-0.013566
'Devel_HU_11';1.900000;-0.008506;0.000000;-0.013566
'Devel_HU_11';2.000000;-0.005302;0.000000;-0.013566
'Devel_HU_11';2.100000;0.000000;0.000000;-0.013566
'Devel_HU_11';2.200000;0.000000;0.000000;-0.013566
'Devel_HU_11';2.300000;0.000000;0.000000;-0.013566
'Devel_HU_11';2.400000;0.000000;0.000000;-0.013566
'Devel_HU_11';2.500000;0.000000;0.000000;-0.013566
'Devel_HU_11';2.600000;0.009508;0.000000;-0.013566
'Devel_HU_11';2.700000;0.017525;0.000000;-0.013566
'Devel_HU_11';2.800000;0.038003;0.003426;-0.013566
'Devel_HU_11';2.900000;0.097668;0.015965;-0.012359
'Devel_HU_11';3.000000;0.137474;0.034178;0.000462
'Devel_HU_11';3.100000;0.173494;0.059341;0.005412
'Devel_HU_11';3.200000;0.190840;0.095325;0.017241
'Devel_HU_11';3.300000;0.206403;0.134090;0.028524
'Devel_HU_11';3.400000;0.208713;0.166459;0.033984
'Devel_HU_11';3.500000;0.233675;0.169398;0.034364
'Devel_HU_11';3.600000;0.236705;0.169511;0.042681
'Devel_HU_11';3.700000;0.237267;0.169511;0.055252
'Devel_HU_11';3.800000;0.237267;0.169511;0.070172
'Devel_HU_11';3.900000;0.237267;0.169511;0.074371
'Devel_HU_11';4.000000;0.237267;0.171167;0.074371
'Devel_HU_11';4.100000;0.237267;0.177502;0.088738
'Devel_HU_11';4.200000;0.237267;0.186478;0.122705
'Devel_HU_11';4.300000;0.237267;0.187904;0.138198
'Devel_HU_11';4.400000;0.237267;0.189958;0.147751
'Devel_HU_11';4.500000;0.237267;0.192695;0.156570
