name;timestamp;arousal;valence;liking
'Devel_HU_12';0.000000;-0.033968;0.002205;0.000000
'Devel_HU_12';0.100000;-0.033968;0.002205;0.000000
'Devel_HU_12';0.200000;-0.033968;0.002205;0.000000
'Devel_HU_12';0.300000;-0.033968;0.002205;0.000000
'Devel_HU_12';0.400000;-0.033968;0.002205;0.000000
'Devel_HU_12';0.500000;-0.033968;0.002205;0.000000
'Devel_HU_12';0.600000;-0.014449;0.002205;0.000000
'Devel_HU_12';0.700000;0.000000;0.004281;0.000000
'Devel_HU_12';0.800000;0.000000;0.004281;0.000000
'Devel_HU_12';0.900000;0.007565;0.004281;0.000000
'Devel_HU_12';1.000000;0.007565;0.004281;0.000000
'Devel_HU_12';1.100000;0.007565;0.004281;0.000000
'Devel_HU_12';1.200000;0.000000;0.004281;0.000000
'Devel_HU_12';1.300000;0.000000;0.004281;0.000000
'Devel_HU_12';1.400000;0.000000;0.004281;0.000000
'Devel_HU_12';1.500000;0.000000;0.004281;0.000000
'Devel_HU_12';1.600000;0.000000;0.004281;0.000000
'Devel_HU_12';1.700000;0.000000;0.004281;0.000000
'Devel_HU_12';1.800000;0.000000;0.004281;0.000000
'Devel_HU_12';1.900000;0.000000;0.004281;0.000000
'Devel_HU_12';2.000000;0.000000;0.004281;0.000000
'Devel_HU_12';2.100000;0.000000;0.004281;0.000000
'Devel_HU_12';2.200000;0.000000;0.004281;0.000000
'Devel_HU_12';2.300000;0.000000;0.004281;0.000000
'Devel_HU_12';2.400000;0.000000;0.004281;0.000000
'Devel_HU_12';2.500000;0.000000;0.004281;0.000000
'Devel_HU_12';2.600000;0.000000;0.004281;0.000000
'Devel_HU_12';2.700000;0.000000;0.004281;0.000000
'Devel_HU_12';2.800000;0.000000;0.004281;0.000000
'Devel_HU_12';2.900000;0.000000;0.004281;0.000000
'Devel_HU_12';3.000000;0.000000;0.008893;0.000000
'Devel_HU_12';3.100000;0.000000;0.012436;0.000000
'Devel_HU_12';3.200000;0.000000;0.012436;0.000000
'Devel_HU_12';3.300000;0.000000;0.014820;0.000000
'Devel_HU_12';3.400000;0.000000;0.018837;0.004981
'Devel_HU_12';3.500000;0.000000;0.017951;0.004981
'Devel_HU_12';3.600000;0.000000;0.028251;0.004981
'Devel_HU_12';3.700000;0.000000;0.036205;0.004981
'Devel_HU_12';3.800000;0.000000;0.038641;0.004981
'Devel_HU_12';3.900000;0.000000;0.041247;0.004981
'Devel_HU_12';4.000000;0.000000;0.041247;0.004981
'Devel_HU_12';4.100000;0.000000;0.043471;0.004981
'Devel_HU_12';4.200000;0.000000;0.030277;0.004981
'Devel_HU_12';4.300000;0.000000;0.025291;0.004981
'Devel_HU_12';4.400000;0.000000;0.031560;0.004981
'Devel_HU_12';4.500000;0.000000;0.044342;0.004981
'Devel_HU_12';4.600000;0.000000;0.049751;0.000888
'Devel_HU_12';4.700000;0.000000;0.065170;0.011189
'Devel_HU_12';4.800000;0.012863;0.089109;0.011189
'Devel_HU_12';4.900000;0.016271;0.094253;0.011189
'Devel_HU_12';5.000000;0.038731;0.120078;0.011189
'Devel_HU_12';5.100000;0.049726;0.121706;0.022149
'Devel_HU_12';5.200000;0.084203;0.124435;0.032817
'Devel_HU_12';5.300000;0.130388;0.134171;0.032817
'Devel_HU_12';5.400000;0.183078;0.140159;0.032817
'Devel_HU_12';5.500000;0.193114;0.152515;0.032817
'Devel_HU_12';5.600000;0.190938;0.165768;0.032817
'Devel_HU_12';5.700000;0.189296;0.166532;0.032817
'Devel_HU_12';5.800000;0.185528;0.166527;0.032817
'Devel_HU_12';5.900000;0.177953;0.166508;0.032817
'Devel_HU_12';6.000000;0.171411;0.162411;0.032817
'Devel_HU_12';6.100000;0.171411;0.166508;0.032817
'Devel_HU_12';6.200000;0.171411;0.166532;0.032817
'Devel_HU_12';6.300000;0.169070;0.166532;0.032817
'Devel_HU_12';6.400000;0.151068;0.166532;0.032817
'Devel_HU_12';6.500000;0.148148;0.166532;0.032817
'Devel_HU_12';6.600000;0.144636;0.166532;0.017359
'Devel_HU_12';6.700000;0.131292;0.167988;0.004642
'Devel_HU_12';6.800000;0.127225;0.169117;0.004642
'Devel_HU_12';6.900000;0.123713;0.169117;0.005034
'Devel_HU_12';7.000000;0.121543;0.169125;0.006279
'Devel_HU_12';7.100000;0.121519;0.170923;0.005233
'Devel_HU_12';7.200000;0.118007;0.170915;0.000591
'Devel_HU_12';7.300000;0.118007;0.158570;0.000265
'Devel_HU_12';7.400000;0.118383;0.157921;0.000591
'Devel_HU_12';7.500000;0.118533;0.159559;0.000267
