name;timestamp;arousal;valence;liking
'Devel_HU_13';0.000000;0.001352;0.000164;0.002783
'Devel_HU_13';0.100000;0.000000;0.000069;0.002783
'Devel_HU_13';0.200000;0.000000;0.000000;0.002783
'Devel_HU_13';0.300000;0.000000;0.000000;0.000000
'Devel_HU_13';0.400000;0.000000;0.000160;0.000000
'Devel_HU_13';0.500000;0.000000;0.000225;0.000000
'Devel_HU_13';0.600000;0.000000;0.000225;0.000000
'Devel_HU_13';0.700000;0.000000;0.000225;0.000000
'Devel_HU_13';0.800000;0.000000;0.001541;0.000000
'Devel_HU_13';0.900000;0.000000;0.001541;0.000000
'Devel_HU_13';1.000000;0.000000;0.001541;0.000000
'Devel_HU_13';1.100000;0.000000;0.001541;0.000000
'Devel_HU_13';1.200000;0.000000;0.001541;0.000000
'Devel_HU_13';1.300000;0.000000;0.001541;0.000000
'Devel_HU_13';1.400000;0.000000;0.001541;0.000000
'Devel_HU_13';1.500000;0.000000;0.001541;0.000000
'Devel_HU_13';1.600000;0.000000;0.001541;0.000000
'Devel_HU_13';1.700000;0.000000;0.016679;0.000000
'Devel_HU_13';1.800000;0.000000;0.037822;0.000000
'Devel_HU_13';1.900000;0.000000;0.084824;0.000000
'Devel_HU_13';2.000000;0.000000;0.137648;0.000000
'Devel_HU_13';2.100000;0.000000;0.170749;0.000000
'Devel_HU_13';2.200000;0.000000;0.173818;0.000000
'Devel_HU_13';2.300000;0.021194;0.177394;0.000000
'Devel_HU_13';2.400000;0.027123;0.182501;0.000000
'Devel_HU_13';2.500000;0.029624;0.187532;0.000000
'Devel_HU_13';2.600000;0.041147;0.186526;0.000000
'Devel_HU_13';2.700000;0.048185;0.195179;0.000000
'Devel_HU_13';2.800000;0.048263;0.204125;0.000000
'Devel_HU_13';2.900000;0.048457;0.208320;0.000000
'Devel_HU_13';3.000000;0.051548;0.211973;0.000000
'Devel_HU_13';3.100000;0.051548;0.214757;0.000000
'Devel_HU_13';3.200000;0.051548;0.222977;0.000000
'Devel_HU_13';3.300000;0.046454;0.223562;0.000000
'Devel_HU_13';3.400000;0.053263;0.238221;0.000000
'Devel_HU_13';3.500000;0.064388;0.263452;0.000000
'Devel_HU_13';3.600000;0.065010;0.290528;0.000000
'Devel_HU_13';3.700000;0.065010;0.296681;0.001070
'Devel_HU_13';3.800000;0.065010;0.296681;0.006500
'Devel_HU_13';3.900000;0.067086;0.296681;0.007140
'Devel_HU_13';4.000000;0.065857;0.299511;0.007170
'Devel_HU_13';4.100000;0.064484;0.301807;0.015794
'Devel_HU_13';4.200000;0.071106;0.301807;0.015794
'Devel_HU_13';4.300000;0.085660;0.301807;0.015794
'Devel_HU_13';4.400000;0.102664;0.301807;0.015794
'Devel_HU_13';4.500000;0.109748;0.301807;0.015794
'Devel_HU_13';4.600000;0.120228;0.301807;0.015794
'Devel_HU_13';4.700000;0.183245;0.301807;0.015794
'Devel_HU_13';4.800000;0.279060;0.301807;0.015794
'Devel_HU_13';4.900000;0.316402;0.301807;0.015794
'Devel_HU_13';5.000000;0.325016;0.301807;0.015794
'Devel_HU_13';5.100000;0.310506;0.301807;0.015794
'Devel_HU_13';5.200000;0.323102;0.301807;0.015794
'Devel_HU_13';5.300000;0.335810;0.301807;0.015794
'Devel_HU_13';5.400000;0.340477;0.301807;0.015794
'Devel_HU_13';5.500000;0.329182;0.301807;0.015794
'Devel_HU_13';5.600000;0.340156;0.301807;0.015794
'Devel_HU_13';5.700000;0.349738;0.301807;0.015794
'Devel_HU_13';5.800000;0.362764;0.301807;0.015794
'Devel_HU_13';5.900000;0.355192;0.301807;0.015794
'Devel_HU_13';6.000000;0.343393;0.301807;0.015794
'Devel_HU_13';6.100000;0.336612;0.301807;0.015794
'Devel_HU_13';6.200000;0.359856;0.301807;0.015794
'Devel_HU_13';6.300000;0.370569;0.301807;0.015794
'Devel_HU_13';6.400000;0.367494;0.301807;0.015794
'Devel_HU_13';6.500000;0.377479;0.301807;0.015794
'Devel_HU_13';6.600000;0.380105;0.301807;0.014076
'Devel_HU_13';6.700000;0.383479;0.301807;0.014076
'Devel_HU_13';6.800000;0.367200;0.301807;0.014076
'Devel_HU_13';6.900000;0.363751;0.301807;0.014076
'Devel_HU_13';7.000000;0.363751;0.301807;0.014076
'Devel_HU_13';7.100000;0.347509;0.301807;0.014076
'Devel_HU_13';7.200000;0.347509;0.301807;0.014076
'Devel_HU_13';7.300000;0.341625;0.301807;0.014076
'Devel_HU_13';7.400000;0.341522;0.301807;0.014076
'Devel_HU_13';7.500000;0.341522;0.298226;0.014076
'Devel_HU_13';7.600000;0.341522;0.291197;0.014076
'Devel_HU_13';7.700000;0.341522;0.281043;0.014076
'Devel_HU_13';7.800000;0.336173;0.280460;0.014076
