name;timestamp;arousal;valence;liking
'Devel_DE_10';0.000000;0.000000;0.000000;0.000000
'Devel_DE_10';0.100000;0.000000;0.000000;0.000475
'Devel_DE_10';0.200000;0.000000;0.000000;0.000475
'Devel_DE_10';0.300000;0.000000;0.000000;0.000475
'Devel_DE_10';0.400000;0.000000;0.000000;0.000475
'Devel_DE_10';0.500000;0.000000;0.000000;0.000475
'Devel_DE_10';0.600000;0.000000;0.000000;0.000475
'Devel_DE_10';0.700000;0.000000;0.000000;0.000475
'Devel_DE_10';0.800000;0.000000;0.000000;0.000475
'Devel_DE_10';0.900000;0.000000;0.000000;0.000475
'Devel_DE_10';1.000000;0.000000;0.000000;0.000475
'Devel_DE_10';1.100000;0.000000;0.000000;0.000475
'Devel_DE_10';1.200000;0.000000;0.000000;0.000475
'Devel_DE_10';1.300000;0.000000;0.000000;0.000475
'Devel_DE_10';1.400000;0.000000;0.000000;0.000475
'Devel_DE_10';1.500000;0.000000;0.000000;0.000475
'Devel_DE_10';1.600000;0.000000;0.025305;0.000475
'Devel_DE_10';1.700000;0.001074;0.029067;0.000475
'Devel_DE_10';1.800000;0.001091;0.029067;0.000475
'Devel_DE_10';1.900000;0.005673;0.030588;0.000000
'Devel_DE_10';2.000000;0.005673;0.032536;0.000000
'Devel_DE_10';2.100000;0.005929;0.032712;0.000000
'Devel_DE_10';2.200000;0.010999;0.040054;0.000000
'Devel_DE_10';2.300000;0.024931;0.047566;0.000000
'Devel_DE_10';2.400000;0.024931;0.055054;0.000000
'Devel_DE_10';2.500000;0.033703;0.058152;0.000000
'Devel_DE_10';2.600000;0.041713;0.063807;0.000000
'Devel_DE_10';2.700000;0.062187;0.061860;0.003746
'Devel_DE_10';2.800000;0.063341;0.060832;0.007272
'Devel_DE_10';2.900000;0.063341;0.060587;0.012560
'Devel_DE_10';3.000000;0.063341;0.069675;0.012560
'Devel_DE_10';3.100000;0.071462;0.078798;0.012560
'Devel_DE_10';3.200000;0.092814;0.089458;0.012560
'Devel_DE_10';3.300000;0.111425;0.090076;0.012560
'Devel_DE_10';3.400000;0.128895;0.100707;0.012560
'Devel_DE_10';3.500000;0.154441;0.119443;0.012560
'Devel_DE_10';3.600000;0.162309;0.152675;0.012560
'Devel_DE_10';3.700000;0.175405;0.171253;0.012560
'Devel_DE_10';3.800000;0.181519;0.179253;0.012560
'Devel_DE_10';3.900000;0.185922;0.189539;0.012560
'Devel_DE_10';4.000000;0.191584;0.201970;0.012560
'Devel_DE_10';4.100000;0.208796;0.201970;0.021823
'Devel_DE_10';4.200000;0.240179;0.205731;0.024688
'Devel_DE_10';4.300000;0.247827;0.205731;0.027304
'Devel_DE_10';4.400000;0.248020;0.205731;0.027304
'Devel_DE_10';4.500000;0.275016;0.205731;0.027304
'Devel_DE_10';4.600000;0.276201;0.192714;0.032178
'Devel_DE_10';4.700000;0.276444;0.168457;0.038781
'Devel_DE_10';4.800000;0.275728;0.158198;0.038781
'Devel_DE_10';4.900000;0.275145;0.153411;0.038781
'Devel_DE_10';5.000000;0.275145;0.153411;0.038781
'Devel_DE_10';5.100000;0.275557;0.152244;0.038781
'Devel_DE_10';5.200000;0.277660;0.152244;0.038781
'Devel_DE_10';5.300000;0.283730;0.152244;0.038781
'Devel_DE_10';5.400000;0.284333;0.155973;0.038781
'Devel_DE_10';5.500000;0.286248;0.155973;0.038781
'Devel_DE_10';5.600000;0.282788;0.151293;0.038781
'Devel_DE_10';5.700000;0.285489;0.151293;0.038781
'Devel_DE_10';5.800000;0.285489;0.151293;0.038781
'Devel_DE_10';5.900000;0.300299;0.159476;0.038781
'Devel_DE_10';6.000000;0.320275;0.178057;0.038781
'Devel_DE_10';6.100000;0.330383;0.183330;0.038781
'Devel_DE_10';6.200000;0.330813;0.198636;0.038781
'Devel_DE_10';6.300000;0.330813;0.205400;0.038781
'Devel_DE_10';6.400000;0.335889;0.209982;0.038781
'Devel_DE_10';6.500000;0.335889;0.219072;0.038781
'Devel_DE_10';6.600000;0.335889;0.231112;0.037284
'Devel_DE_10';6.700000;0.335889;0.230614;0.035256
'Devel_DE_10';6.800000;0.337314;0.226491;0.035256
'Devel_DE_10';6.900000;0.340934;0.217115;0.030863
'Devel_DE_10';7.000000;0.341067;0.212905;0.030198
'Devel_DE_10';7.100000;0.340934;0.213817;0.029967
'Devel_DE_10';7.200000;0.340937;0.213817;0.029967
'Devel_DE_10';7.300000;0.333297;0.197575;0.029967
'Devel_DE_10';7.400000;0.319512;0.192479;0.029967
'Devel_DE_10';7.500000;0.316106;0.189394;0.029967
'Devel_DE_10';7.600000;0.315959;0.186147;0.029967
'Devel_DE_10';7.700000;0.315411;0.185426;0.029998
'Devel_DE_10';7.800000;0.304741;0.185173;0.029998
'Devel_DE_10';7.900000;0.302885;0.185173;0.029967
'Devel_DE_10';8.000000;0.300377;0.176026;0.029967
'Devel_DE_10';8.100000;0.303953;0.168538;0.029967
'Devel_DE_10';8.200000;0.303953;0.162527;0.029967
'Devel_DE_10';8.300000;0.295301;0.172245;0.029967
