name;timestamp;arousal;valence;liking
'Devel_HU_05';0.000000;0.000000;0.005868;-0.037428
'Devel_HU_05';0.100000;0.000000;0.005862;-0.037428
'Devel_HU_05';0.200000;0.000000;0.005874;-0.037428
'Devel_HU_05';0.300000;0.000000;0.005862;-0.037428
'Devel_HU_05';0.400000;0.000000;0.005862;-0.037428
'Devel_HU_05';0.500000;0.000000;0.005862;-0.037428
'Devel_HU_05';0.600000;0.000000;0.005862;-0.037428
'Devel_HU_05';0.700000;0.000000;-0.000079;-0.037428
'Devel_HU_05';0.800000;0.000000;-0.000175;-0.024383
'Devel_HU_05';0.900000;0.000000;0.000000;-0.019815
'Devel_HU_05';1.000000;0.000000;0.000000;-0.019815
'Devel_HU_05';1.100000;0.000000;0.000000;0.000000
'Devel_HU_05';1.200000;0.000000;0.000000;0.000000
'Devel_HU_05';1.300000;0.000000;0.000035;0.000000
'Devel_HU_05';1.400000;0.000000;0.000129;0.000000
'Devel_HU_05';1.500000;0.000000;0.000129;0.000000
'Devel_HU_05';1.600000;0.000000;0.000129;0.000000
'Devel_HU_05';1.700000;0.000000;0.000129;0.000000
'Devel_HU_05';1.800000;0.000000;0.000129;0.000000
'Devel_HU_05';1.900000;0.000000;0.000129;0.000000
'Devel_HU_05';2.000000;0.000000;0.000129;0.000000
'Devel_HU_05';2.100000;0.000000;0.000129;-0.007491
'Devel_HU_05';2.200000;0.000000;0.000000;-0.012101
'Devel_HU_05';2.300000;0.000000;0.000000;-0.012101
'Devel_HU_05';2.400000;0.000000;0.000000;-0.012101
'Devel_HU_05';2.500000;0.000000;0.000000;-0.012101
'Devel_HU_05';2.600000;0.000000;0.000000;-0.007491
'Devel_HU_05';2.700000;0.000000;0.000000;-0.007491
'Devel_HU_05';2.800000;0.000000;0.000000;-0.003149
'Devel_HU_05';2.900000;0.009817;0.000000;-0.005587
'Devel_HU_05';3.000000;0.015239;0.000000;-0.005587
'Devel_HU_05';3.100000;0.022343;0.000000;-0.005587
'Devel_HU_05';3.200000;0.023187;0.000140;-0.003149
'Devel_HU_05';3.300000;0.023187;0.016798;-0.003149
'Devel_HU_05';3.400000;0.023187;0.016798;0.000000
'Devel_HU_05';3.500000;0.023187;0.016798;0.000000
'Devel_HU_05';3.600000;0.023187;0.016798;0.000000
'Devel_HU_05';3.700000;0.023187;0.017048;0.001565
'Devel_HU_05';3.800000;0.023187;0.026845;0.008333
