name;timestamp;arousal;valence;liking
'Devel_HU_02';0.000000;0.000000;0.000317;0.003728
'Devel_HU_02';0.100000;0.000000;0.000358;0.003728
'Devel_HU_02';0.200000;0.000000;0.000231;0.003728
'Devel_HU_02';0.300000;0.000000;0.000358;0.001921
'Devel_HU_02';0.400000;0.000000;0.001002;0.001921
'Devel_HU_02';0.500000;0.000000;0.001002;0.001921
'Devel_HU_02';0.600000;0.000000;0.000608;0.001243
'Devel_HU_02';0.700000;0.000000;0.000608;0.000000
'Devel_HU_02';0.800000;0.000000;0.001098;0.000000
'Devel_HU_02';0.900000;0.000000;0.016828;0.000000
'Devel_HU_02';1.000000;0.000000;0.016828;0.000000
'Devel_HU_02';1.100000;0.000000;0.015730;0.000000
'Devel_HU_02';1.200000;0.000000;0.021346;0.000000
'Devel_HU_02';1.300000;0.000000;0.020506;0.000000
'Devel_HU_02';1.400000;0.000000;0.000370;0.000000
'Devel_HU_02';1.500000;0.000000;0.000370;0.000000
'Devel_HU_02';1.600000;0.000000;0.005913;0.000000
'Devel_HU_02';1.700000;0.012466;0.015034;0.000000
'Devel_HU_02';1.800000;0.024361;0.029473;0.000000
'Devel_HU_02';1.900000;0.055838;0.063153;0.000000
'Devel_HU_02';2.000000;0.089820;0.077979;0.000000
'Devel_HU_02';2.100000;0.089820;0.089967;0.000000
'Devel_HU_02';2.200000;0.089820;0.102338;0.000000
'Devel_HU_02';2.300000;0.094350;0.111431;0.000000
'Devel_HU_02';2.400000;0.111730;0.122378;0.000000
'Devel_HU_02';2.500000;0.119512;0.123194;0.000000
'Devel_HU_02';2.600000;0.119512;0.123194;0.000000
'Devel_HU_02';2.700000;0.119512;0.123194;0.000000
'Devel_HU_02';2.800000;0.119512;0.123817;0.000000
'Devel_HU_02';2.900000;0.119512;0.126819;0.001001
'Devel_HU_02';3.000000;0.113792;0.131550;0.005164
'Devel_HU_02';3.100000;0.113792;0.126341;0.010522
'Devel_HU_02';3.200000;0.113792;0.099823;0.018025
'Devel_HU_02';3.300000;0.102673;0.100024;0.023119
'Devel_HU_02';3.400000;0.105787;0.102526;0.023276
'Devel_HU_02';3.500000;0.105787;0.099855;0.023276
'Devel_HU_02';3.600000;0.106753;0.099427;0.023276
'Devel_HU_02';3.700000;0.114368;0.098041;0.023276
'Devel_HU_02';3.800000;0.114368;0.095875;0.023276
'Devel_HU_02';3.900000;0.114368;0.091060;0.023276
'Devel_HU_02';4.000000;0.114368;0.087534;0.023276
'Devel_HU_02';4.100000;0.114368;0.079376;0.023276
'Devel_HU_02';4.200000;0.114368;0.076873;0.023276
'Devel_HU_02';4.300000;0.114368;0.072740;0.023276
'Devel_HU_02';4.400000;0.107414;0.067976;0.023276
'Devel_HU_02';4.500000;0.095212;0.065887;0.023276
'Devel_HU_02';4.600000;0.086987;0.062224;0.023276
'Devel_HU_02';4.700000;0.074180;0.059864;0.023276
'Devel_HU_02';4.800000;0.057000;0.059864;0.023276
'Devel_HU_02';4.900000;0.044006;0.059864;0.023276
'Devel_HU_02';5.000000;0.038250;0.058837;0.023276
'Devel_HU_02';5.100000;0.020379;0.056112;0.023276
'Devel_HU_02';5.200000;0.019092;0.055032;0.023276
'Devel_HU_02';5.300000;0.017255;0.054336;0.023276
'Devel_HU_02';5.400000;0.016152;0.051382;0.023276
'Devel_HU_02';5.500000;0.015102;0.047139;0.023276
'Devel_HU_02';5.600000;0.031083;0.045955;0.023276
'Devel_HU_02';5.700000;0.038598;0.053153;0.023276
'Devel_HU_02';5.800000;0.056444;0.053153;0.023276
'Devel_HU_02';5.900000;0.065102;0.045955;0.023276
'Devel_HU_02';6.000000;0.066221;0.044811;0.023276
'Devel_HU_02';6.100000;0.072278;0.044811;0.023276
'Devel_HU_02';6.200000;0.097840;0.043521;0.023276
'Devel_HU_02';6.300000;0.104790;0.040735;0.023276
'Devel_HU_02';6.400000;0.108959;0.040735;0.023276
'Devel_HU_02';6.500000;0.108959;0.040735;0.023276
'Devel_HU_02';6.600000;0.108959;0.040735;0.023276
'Devel_HU_02';6.700000;0.108972;0.040735;0.023276
'Devel_HU_02';6.800000;0.108959;0.040715;0.023276
'Devel_HU_02';6.900000;0.108959;0.039551;0.023276
'Devel_HU_02';7.000000;0.108959;0.037776;0.023276
'Devel_HU_02';7.100000;0.108959;0.067541;0.023276
'Devel_HU_02';7.200000;0.108959;0.066547;0.023276
'Devel_HU_02';7.300000;0.108959;0.066547;0.023276
'Devel_HU_02';7.400000;0.108959;0.066547;0.023276
'Devel_HU_02';7.500000;0.108324;0.073744;0.023276
'Devel_HU_02';7.600000;0.088580;0.073744;0.023276
'Devel_HU_02';7.700000;0.088580;0.073744;0.023276
'Devel_HU_02';7.800000;0.088580;0.073744;0.023276
'Devel_HU_02';7.900000;0.088580;0.074890;0.023276
'Devel_HU_02';8.000000;0.088580;0.077813;0.023276
'Devel_HU_02';8.100000;0.088580;0.077813;0.023276
'Devel_HU_02';8.200000;0.088580;0.077813;0.023276
'Devel_HU_02';8.300000;0.088580;0.077813;0.023276
'Devel_HU_02';8.400000;0.088580;0.073742;0.023276
'Devel_HU_02';8.500000;0.088580;0.072561;0.023276
'Devel_HU_02';8.600000;0.088580;0.072561;0.022671
'Devel_HU_02';8.700000;0.088580;0.070183;0.021900
'Devel_HU_02';8.800000;0.088580;0.074605;0.022400
'Devel_HU_02';8.900000;0.088580;0.076736;0.022400
'Devel_HU_02';9.000000;0.088580;0.078277;0.023196
'Devel_HU_02';9.100000;0.088580;0.078196;0.023276
'Devel_HU_02';9.200000;0.080357;0.080796;0.023276
'Devel_HU_02';9.300000;0.080357;0.075062;0.023276
'Devel_HU_02';9.400000;0.080357;0.071711;0.023276
'Devel_HU_02';9.500000;0.080393;0.070528;0.023276
'Devel_HU_02';9.600000;0.080393;0.070528;0.022930
'Devel_HU_02';9.700000;0.080357;0.070785;0.022930
'Devel_HU_02';9.800000;0.080357;0.073391;0.023057
'Devel_HU_02';9.900000;0.080357;0.073391;0.023202
'Devel_HU_02';10.000000;0.080357;0.073391;0.023276
'Devel_HU_02';10.100000;0.080392;0.073391;0.023276
'Devel_HU_02';10.200000;0.080357;0.073391;0.023276
'Devel_HU_02';10.300000;0.080357;0.072207;0.023276
'Devel_HU_02';10.400000;0.080357;0.072207;0.023276
'Devel_HU_02';10.500000;0.080357;0.072207;0.023276
